image_idx,label,class_name,iters,mse,psnr,ssim,edge_laplacian_mse,phi_norm
5,1,automobile,200,0.03603768348693848,14.43243133374821,0.08082124,0.05235327407717705,0.8968902826309204
5,1,automobile,500,0.03612838685512543,14.42151429396768,0.06996279,0.05317613482475281,1.4746501445770264
5,1,automobile,1000,0.036443524062633514,14.383796337035665,0.070400916,0.05375131964683533,2.290353775024414
10,4,deer,5,0.010157672688364983,19.932057855935774,0.15350173,0.07078242301940918,0.2756687104701996
10,4,deer,10,0.006107000168412924,22.141720680275824,0.25346902,0.02273694984614849,0.3958582282066345
10,4,deer,20,0.004594820085912943,23.377314891146362,0.3181262,0.013668729923665524,0.5089405179023743
10,4,deer,50,0.004407016560435295,23.55855317519999,0.30488506,0.01343480497598648,0.6039411425590515
10,4,deer,100,0.00430916715413332,23.65606659146783,0.31911385,0.011940437369048595,0.633901834487915
10,4,deer,200,0.004308617673814297,23.656620414232158,0.31616083,0.012141759507358074,0.7219594717025757
10,4,deer,500,0.00434612762182951,23.618975249914378,0.31293502,0.012018933892250061,1.1878310441970825
10,4,deer,1000,0.004287698306143284,23.677757803550918,0.33086404,0.011849182657897472,1.8539454936981201
20,4,deer,5,0.031825195997953415,14.972289130296089,0.078220114,0.10134643316268921,0.2651688754558563
20,4,deer,10,0.036968957632780075,14.32162794509763,0.11610279,0.042250052094459534,0.3829266130924225
20,4,deer,20,0.030895506963133812,15.101046740702106,0.12487677,0.04208066314458847,0.5035296082496643
20,4,deer,50,0.030154280364513397,15.206510315588089,0.14353545,0.039373137056827545,0.6288530230522156
20,4,deer,100,0.03079410269856453,15.115324461845258,0.13611521,0.040746625512838364,0.7450424432754517
20,4,deer,200,0.030200239270925522,15.199896161941414,0.1426078,0.038788214325904846,0.9841695427894592
20,4,deer,500,0.030436791479587555,15.166011310129331,0.12691249,0.040460098534822464,1.5668904781341553
20,4,deer,1000,0.030191823840141296,15.201106511443585,0.14257292,0.03897823020815849,2.333738327026367
30,0,airplane,5,0.023363037034869194,16.31470702580488,0.105712034,0.19617590308189392,0.2596266269683838
30,0,airplane,10,0.018628230318427086,17.29828401112744,0.18918751,0.05828303098678589,0.38348865509033203
30,0,airplane,20,0.016382738947868347,17.856134889916074,0.23480749,0.050153136253356934,0.5129475593566895
30,0,airplane,50,0.01584341935813427,18.001510823355964,0.22817744,0.04883574694395065,0.6294829845428467
30,0,airplane,100,0.015821373090147972,18.007558280698838,0.23294036,0.0489630401134491,0.7006261944770813
30,0,airplane,200,0.01575993001461029,18.02445715421086,0.2346797,0.048229798674583435,0.9095842838287354
30,0,airplane,500,0.015826895833015442,18.006042560023893,0.23084249,0.04776359349489212,1.389788269996643
30,0,airplane,1000,0.01579737290740013,18.014151299242112,0.23351294,0.04819747805595398,2.2519757747650146
