image_idx,label,class_name,iters,mse,psnr,ssim,edge_laplacian_mse,phi_norm
1,9,truck,1000,0.0022097360342741013,26.5565960219952,0.9727543,0.011787131428718567,1.1975988149642944
2,9,truck,5,0.13360722362995148,8.741700605893802,0.13144617,0.06535395234823227,0.3212437331676483
2,9,truck,10,0.07494357228279114,11.252656095378157,0.18886821,0.06743314117193222,0.4835857152938843
2,9,truck,20,0.054485663771629333,12.637177539418936,0.29863694,0.047221839427948,0.6587643623352051
2,9,truck,50,0.013377698138356209,18.73618607929301,0.5521836,0.03363234922289848,0.7650241851806641
2,9,truck,100,0.004067228641360998,23.90701412820313,0.8461583,0.019253157079219818,0.7717915773391724
2,9,truck,200,0.001681935042142868,27.741907810610943,0.93186426,0.010524454526603222,0.7960363030433655
2,9,truck,500,0.0007929261191748083,31.00767276149558,0.9633902,0.005683223716914654,0.8384818434715271
2,9,truck,1000,0.0006409995839931071,31.93142252336965,0.970452,0.004412795417010784,0.865745484828949
3,4,deer,5,0.06802117079496384,11.673558971693028,0.17869027,0.035434141755104065,0.32189738750457764
3,4,deer,10,0.02966338023543358,15.277793612661483,0.19660358,0.026111409068107605,0.49305838346481323
3,4,deer,20,0.016095172613859177,17.93304361330368,0.19460952,0.025373205542564392,0.6719322800636292
3,4,deer,50,0.006823343224823475,21.66002782479755,0.4670762,0.02305174432694912,0.7833831906318665
3,4,deer,100,0.003723944304510951,24.28996822971157,0.6681666,0.020727556198835373,0.8189658522605896
3,4,deer,200,0.001457703998312354,28.363306549964964,0.86362123,0.013778544962406158,0.8912639617919922
3,4,deer,500,0.0006212458829395473,32.06736476363338,0.94219,0.007144512142986059,0.9648226499557495
3,4,deer,1000,0.00038946710992604494,34.09529212139669,0.9643445,0.004373827483505011,1.0089818239212036
4,1,automobile,5,0.09474663436412811,10.234362083049893,0.1177076,0.06055580824613571,0.32553964853286743
4,1,automobile,10,0.07107698917388916,11.482709772209878,0.1133247,0.05809622257947922,0.5133992433547974
4,1,automobile,20,0.04907628148794174,13.091283512108827,0.14978658,0.052902307361364365,0.7133059501647949
4,1,automobile,50,0.02313396893441677,16.357498519484754,0.5236321,0.05084298178553581,0.9246100783348083
4,1,automobile,100,0.008518170565366745,20.696536679889732,0.82110554,0.031263984739780426,1.0859516859054565
4,1,automobile,200,0.004772563464939594,23.212482877033267,0.90473986,0.01723894104361534,1.2193399667739868
4,1,automobile,500,0.004658411722630262,23.31762130021096,0.93435985,0.010934724472463131,1.342647671699524
4,1,automobile,1000,0.0018036512192338705,27.438474403011547,0.96195364,0.008638225495815277,1.4293221235275269
5,1,automobile,5,0.052464284002780914,12.801362497196408,0.07918596,0.05467520281672478,0.3094235956668854
5,1,automobile,10,0.04917732998728752,13.082350543542296,0.07976925,0.05754096433520317,0.4639507532119751
5,1,automobile,20,0.03521406650543213,14.532838198916476,0.09234622,0.051557257771492004,0.5743556618690491
5,1,automobile,50,0.02359607443213463,16.27160242549747,0.2592468,0.04882706329226494,0.6945260763168335
5,1,automobile,100,0.010714896023273468,19.70012038970046,0.59974736,0.03977944701910019,0.8470990061759949
5,1,automobile,200,0.006491971202194691,21.87623415333125,0.75263816,0.02868661656975746,0.9616343975067139
5,1,automobile,500,0.004272911231964827,23.692761293846026,0.83860415,0.021989982575178146,1.1172007322311401
5,1,automobile,1000,0.0037015124689787626,24.31620783307431,0.8901897,0.017716053873300552,1.2462446689605713
10,4,deer,5,0.06630700081586838,11.78440615559202,0.17264093,0.024350542575120926,0.3497398793697357
10,4,deer,10,0.024359386414289474,16.133336552938566,0.2102171,0.013348284177482128,0.5368294715881348
10,4,deer,20,0.004872603341937065,23.12238941259683,0.32245025,0.011724974028766155,0.7620830535888672
10,4,deer,50,0.0026800627820193768,25.71855032252847,0.48235455,0.010980522260069847,0.9205038547515869
10,4,deer,100,0.001078457455150783,29.671969830210557,0.72404176,0.009408212266862392,0.9353899359703064
10,4,deer,200,0.0005641410825774074,32.48612272394796,0.85936165,0.0064261239022016525,0.9624130725860596
10,4,deer,500,0.00027410354232415557,35.620853519034306,0.933717,0.0035107992589473724,1.0101571083068848
10,4,deer,1000,0.00017633114475756884,37.536709729998435,0.95687515,0.002390323206782341,1.0462958812713623
20,4,deer,5,0.05528978630900383,12.57355088574554,0.1304342,0.040915265679359436,0.33978214859962463
20,4,deer,10,0.030304815620183945,15.1848835396977,0.13730551,0.04099883884191513,0.4834320545196533
20,4,deer,20,0.025573601946234703,15.922080989112715,0.21342635,0.0371830016374588,0.601878821849823
20,4,deer,50,0.005419875495135784,22.66010689918543,0.705492,0.03190234303474426,0.7127162218093872
20,4,deer,100,0.0012926904018968344,28.885054757751803,0.91594845,0.014146256260573864,0.7687494158744812
20,4,deer,200,0.0005265192594379187,32.78585738220882,0.95877934,0.0065569086000323296,0.8042224049568176
20,4,deer,500,0.00022124763927422464,36.55121354553967,0.9810667,0.0027904328890144825,0.8540477156639099
20,4,deer,1000,0.0002113583032041788,36.749806862550024,0.9855612,0.00199682405218482,0.8827306032180786
30,0,airplane,5,0.0697498768568039,11.56456554799279,0.17452496,0.07172141224145889,0.3270862400531769
30,0,airplane,10,0.023340558633208275,16.31888753756955,0.1547599,0.05402814596891403,0.5360676050186157
30,0,airplane,20,0.015306113287806511,18.151350765751566,0.2257808,0.049690715968608856,0.6683961153030396
30,0,airplane,50,0.00942387618124485,20.257704286430705,0.41168582,0.04468810558319092,0.7662416696548462
30,0,airplane,100,0.0057464661076664925,22.405991503980857,0.60942954,0.03587842732667923,0.7968207001686096
30,0,airplane,200,0.003240702673792839,24.89360812551393,0.7655349,0.025311525911092758,0.8443996906280518
30,0,airplane,500,0.0017014391487464309,27.691835786494046,0.86762697,0.015162847936153412,0.9342629909515381
30,0,airplane,1000,0.0013016143348067999,28.85517677116979,0.89555573,0.011714085005223751,0.9919072389602661
