image_idx,label,class_name,iters,mse,psnr,ssim,edge_laplacian_mse,phi_norm
5,1,automobile,500,0.009448206052184105,20.246506439348956,0.7048294,0.035900577902793884,0.9579170346260071
5,1,automobile,1000,0.009124774485826492,20.397778601067095,0.748909,0.027728719636797905,1.0098210573196411
10,4,deer,5,0.03091277740895748,15.098619732868894,0.17488436,0.015590853057801723,0.20461073517799377
10,4,deer,10,0.02589927241206169,15.867124363768632,0.24822135,0.018327096477150917,0.28912484645843506
10,4,deer,20,0.005789220333099365,22.373799212177396,0.30364046,0.013604777865111828,0.4352795481681824
10,4,deer,50,0.004120013676583767,23.851013423030295,0.3373674,0.01366867683827877,0.557730495929718
10,4,deer,100,0.0032258862629532814,24.913509488635324,0.43678704,0.014815563336014748,0.5708361864089966
10,4,deer,200,0.0018352175829932094,27.363124385010327,0.6466612,0.014304202049970627,0.6354022026062012
10,4,deer,500,0.0006840061396360397,31.649400000370676,0.8577635,0.0072711193934082985,0.7518590688705444
10,4,deer,1000,0.00037477724254131317,34.26226788485428,0.927676,0.0035140463151037693,0.8273180723190308
20,4,deer,5,0.041504427790641785,13.81905569252585,0.13558471,0.04134027659893036,0.28573644161224365
20,4,deer,10,0.03005366027355194,15.221026271620737,0.1494606,0.03782329708337784,0.31799551844596863
20,4,deer,20,0.03215283900499344,14.927806740689189,0.1364907,0.039516955614089966,0.3888024389743805
20,4,deer,50,0.02805091254413128,15.520530058361881,0.19197607,0.03850501403212547,0.42156553268432617
20,4,deer,100,0.014332950115203857,18.436644106570906,0.48805764,0.0746874064207077,0.5421266555786133
20,4,deer,200,0.0024273425806313753,26.148689256135548,0.8585394,0.030541718006134033,0.7466986179351807
20,4,deer,500,0.0009130031685344875,30.395277152645445,0.94931823,0.007115866523236036,0.8440325856208801
20,4,deer,1000,0.0003179401974193752,34.97654560434421,0.97071534,0.0043499101884663105,0.880751371383667
30,0,airplane,5,0.030292898416519165,15.186591714978013,0.16676295,0.06104540824890137,0.2684183418750763
30,0,airplane,10,0.020435426384210587,16.89616296323909,0.20033681,0.05523183196783066,0.37305042147636414
30,0,airplane,20,0.017330646514892578,17.611852357504176,0.20430477,0.05486510321497917,0.4739025831222534
30,0,airplane,50,0.014749385416507721,18.31226075670913,0.2685416,0.04845486581325531,0.520026445388794
30,0,airplane,100,0.011209259741008282,19.504230672454064,0.38609445,0.05141269415616989,0.5538956522941589
30,0,airplane,200,0.008057087659835815,20.93821911275167,0.62787575,0.035971056669950485,0.6971619129180908
30,0,airplane,500,0.0038101940881460905,24.190529011579905,0.76896447,0.01995125785470009,0.8292673230171204
30,0,airplane,1000,0.0029799924232065678,25.257848401397723,0.8260855,0.01282751839607954,0.8906775116920471
